"sex" "AgeGr" "Start" "End" "Coh" "exclude" "n" "TotalPop" "sY" "eY" "YearGr"
1 74.75 1 3 1944 1 9 15930 2018.75 2020 18
1 74.75 1 4 1944 0 134 31978 2018.75 2020 18
1 74.75 1 4 1944 1 64 15930 2018.75 2020 18
1 74.75 2 2 1944 0 1768 1867 2018.75 2020 18
1 74.75 2 2 1944 1 841 886 2018.75 2020 18
1 74.75 2 3 1944 0 39 1867 2018.75 2020 18
1 74.75 2 3 1944 1 19 886 2018.75 2020 18
1 74.75 2 4 1944 0 60 1867 2018.75 2020 18
1 74.75 2 4 1944 1 26 886 2018.75 2020 18
1 74.75 3 3 1944 0 563 590 2018.75 2020 18
1 74.75 3 3 1944 1 254 269 2018.75 2020 18
1 74.75 3 4 1944 0 27 590 2018.75 2020 18
1 74.75 3 4 1944 1 15 269 2018.75 2020 18
1 74.75 4 4 1944 0 3209 3209 2018.75 2020 18
1 74.75 4 4 1944 1 1602 1602 2018.75 2020 18
0 73 1 1 1945 0 35551 35795 2018 2019.25 18
0 73 1 1 1945 1 17262 17377 2018 2019.25 18
0 73 1 2 1945 0 158 35795 2018 2019.25 18
0 73 1 2 1945 1 77 17377 2018 2019.25 18
0 73 1 3 1945 0 10 35795 2018 2019.25 18
0 73 1 3 1945 1 1 17377 2018 2019.25 18
0 73 1 4 1945 0 76 35795 2018 2019.25 18
0 73 1 4 1945 1 37 17377 2018 2019.25 18
0 73 2 2 1945 0 2067 2149 2018 2019.25 18
0 73 2 2 1945 1 908 943 2018 2019.25 18
0 73 2 3 1945 0 30 2149 2018 2019.25 18
0 73 2 3 1945 1 13 943 2018 2019.25 18
0 73 2 4 1945 0 52 2149 2018 2019.25 18
0 73 2 4 1945 1 22 943 2018 2019.25 18
0 73 3 3 1945 0 439 462 2018 2019.25 18
0 73 3 3 1945 1 200 213 2018 2019.25 18
0 73 3 4 1945 0 23 462 2018 2019.25 18
0 73 3 4 1945 1 13 213 2018 2019.25 18
0 73 4 4 1945 0 1715 1715 2018 2019.25 18
0 73 4 4 1945 1 803 803 2018 2019.25 18
0 73.25 1 1 1945 0 35317 35551 2018.25 2019.5 18
0 73.25 1 1 1945 1 17153 17262 2018.25 2019.5 18
0 73.25 1 2 1945 0 149 35551 2018.25 2019.5 18
0 73.25 1 2 1945 1 63 17262 2018.25 2019.5 18
0 73.25 1 3 1945 0 12 35551 2018.25 2019.5 18
0 73.25 1 3 1945 1 4 17262 2018.25 2019.5 18
0 73.25 1 4 1945 0 73 35551 2018.25 2019.5 18
0 73.25 1 4 1945 1 42 17262 2018.25 2019.5 18
0 73.25 2 2 1945 0 2157 2225 2018.25 2019.5 18
0 73.25 2 2 1945 1 953 985 2018.25 2019.5 18
0 73.25 2 3 1945 0 22 2225 2018.25 2019.5 18
0 73.25 2 3 1945 1 10 985 2018.25 2019.5 18
0 73.25 2 4 1945 0 46 2225 2018.25 2019.5 18
0 73.25 2 4 1945 1 22 985 2018.25 2019.5 18
0 73.25 3 3 1945 0 455 479 2018.25 2019.5 18
0 73.25 3 3 1945 1 203 214 2018.25 2019.5 18
0 73.25 3 4 1945 0 24 479 2018.25 2019.5 18
0 73.25 3 4 1945 1 11 214 2018.25 2019.5 18
0 73.25 4 4 1945 0 1866 1866 2018.25 2019.5 18
0 73.25 4 4 1945 1 875 875 2018.25 2019.5 18
0 73.5 1 1 1945 0 35025 35317 2018.5 2019.75 18
0 73.5 1 1 1945 1 17032 17153 2018.5 2019.75 18
0 73.5 1 2 1945 0 181 35317 2018.5 2019.75 18
0 73.5 1 2 1945 1 89 17153 2018.5 2019.75 18
0 73.5 1 3 1945 0 6 35317 2018.5 2019.75 18
0 73.5 1 3 1945 1 6 17153 2018.5 2019.75 18
0 73.5 1 4 1945 0 105 35317 2018.5 2019.75 18
0 73.5 1 4 1945 1 26 17153 2018.5 2019.75 18
0 73.5 2 2 1945 0 2219 2306 2018.5 2019.75 18
0 73.5 2 2 1945 1 973 1016 2018.5 2019.75 18
0 73.5 2 3 1945 0 33 2306 2018.5 2019.75 18
0 73.5 2 3 1945 1 23 1016 2018.5 2019.75 18
0 73.5 2 4 1945 0 54 2306 2018.5 2019.75 18
0 73.5 2 4 1945 1 20 1016 2018.5 2019.75 18
0 73.5 3 3 1945 0 468 489 2018.5 2019.75 18
0 73.5 3 3 1945 1 209 217 2018.5 2019.75 18
0 73.5 3 4 1945 0 21 489 2018.5 2019.75 18
0 73.5 3 4 1945 1 8 217 2018.5 2019.75 18
0 73.5 4 4 1945 0 2009 2009 2018.5 2019.75 18
0 73.5 4 4 1945 1 950 950 2018.5 2019.75 18
0 73.75 1 1 1945 0 34741 35025 2018.75 2020 18
0 73.75 1 1 1945 1 16907 17032 2018.75 2020 18
0 73.75 1 2 1945 0 199 35025 2018.75 2020 18
0 73.75 1 2 1945 1 81 17032 2018.75 2020 18
0 73.75 1 3 1945 0 7 35025 2018.75 2020 18
0 73.75 1 3 1945 1 7 17032 2018.75 2020 18
0 73.75 1 4 1945 0 78 35025 2018.75 2020 18
0 73.75 1 4 1945 1 37 17032 2018.75 2020 18
0 73.75 2 2 1945 0 2330 2400 2018.75 2020 18
0 73.75 2 2 1945 1 1022 1062 2018.75 2020 18
0 73.75 2 3 1945 0 34 2400 2018.75 2020 18
0 73.75 2 3 1945 1 15 1062 2018.75 2020 18
0 73.75 2 4 1945 0 36 2400 2018.75 2020 18
0 73.75 2 4 1945 1 25 1062 2018.75 2020 18
0 73.75 3 3 1945 0 487 507 2018.75 2020 18
0 73.75 3 3 1945 1 228 238 2018.75 2020 18
0 73.75 3 4 1945 0 20 507 2018.75 2020 18
0 73.75 3 4 1945 1 10 238 2018.75 2020 18
0 73.75 4 4 1945 0 2189 2189 2018.75 2020 18
0 73.75 4 4 1945 1 1004 1004 2018.75 2020 18
1 73 1 1 1945 0 34260 34513 2018 2019.25 18
1 73 1 1 1945 1 16939 17061 2018 2019.25 18
1 73 1 2 1945 0 132 34513 2018 2019.25 18
1 73 1 2 1945 1 60 17061 2018 2019.25 18
1 73 1 3 1945 0 9 34513 2018 2019.25 18
1 73 1 3 1945 1 6 17061 2018 2019.25 18
1 73 1 4 1945 0 112 34513 2018 2019.25 18
1 73 1 4 1945 1 56 17061 2018 2019.25 18
1 73 2 2 1945 0 1477 1552 2018 2019.25 18
1 73 2 2 1945 1 756 793 2018 2019.25 18
1 73 2 3 1945 0 21 1552 2018 2019.25 18
1 73 2 3 1945 1 18 793 2018 2019.25 18
1 73 2 4 1945 0 54 1552 2018 2019.25 18
1 73 2 4 1945 1 19 793 2018 2019.25 18
1 73 3 3 1945 0 436 468 2018 2019.25 18
1 73 3 3 1945 1 216 230 2018 2019.25 18
1 73 3 4 1945 0 32 468 2018 2019.25 18
1 73 3 4 1945 1 14 230 2018 2019.25 18
1 73 4 4 1945 0 2333 2333 2018 2019.25 18
1 73 4 4 1945 1 1151 1151 2018 2019.25 18
1 73.25 1 1 1945 0 34049 34260 2018.25 2019.5 18
1 73.25 1 1 1945 1 16806 16939 2018.25 2019.5 18
1 73.25 1 2 1945 0 97 34260 2018.25 2019.5 18
1 73.25 1 2 1945 1 72 16939 2018.25 2019.5 18
1 73.25 1 3 1945 0 8 34260 2018.25 2019.5 18
1 73.25 1 3 1945 1 6 16939 2018.25 2019.5 18
1 73.25 1 4 1945 0 106 34260 2018.25 2019.5 18
1 73.25 1 4 1945 1 55 16939 2018.25 2019.5 18
1 73.25 2 2 1945 0 1525 1609 2018.25 2019.5 18
1 73.25 2 2 1945 1 785 816 2018.25 2019.5 18
1 73.25 2 3 1945 0 26 1609 2018.25 2019.5 18
1 73.25 2 3 1945 1 10 816 2018.25 2019.5 18
1 73.25 2 4 1945 0 58 1609 2018.25 2019.5 18
1 73.25 2 4 1945 1 21 816 2018.25 2019.5 18
1 73.25 3 3 1945 0 438 466 2018.25 2019.5 18
1 73.25 3 3 1945 1 228 240 2018.25 2019.5 18
1 73.25 3 4 1945 0 28 466 2018.25 2019.5 18
1 73.25 3 4 1945 1 12 240 2018.25 2019.5 18
1 73.25 4 4 1945 0 2531 2531 2018.25 2019.5 18
1 73.25 4 4 1945 1 1240 1240 2018.25 2019.5 18
1 73.5 1 1 1945 0 33767 34049 2018.5 2019.75 18
1 73.5 1 1 1945 1 16686 16806 2018.5 2019.75 18
1 73.5 1 2 1945 0 151 34049 2018.5 2019.75 18
1 73.5 1 2 1945 1 65 16806 2018.5 2019.75 18
1 73.5 1 3 1945 0 13 34049 2018.5 2019.75 18
1 73.5 1 3 1945 1 1 16806 2018.5 2019.75 18
1 73.5 1 4 1945 0 118 34049 2018.5 2019.75 18
1 73.5 1 4 1945 1 54 16806 2018.5 2019.75 18
1 73.5 2 2 1945 0 1557 1622 2018.5 2019.75 18
1 73.5 2 2 1945 1 815 857 2018.5 2019.75 18
1 73.5 2 3 1945 0 28 1622 2018.5 2019.75 18
1 73.5 2 3 1945 1 19 857 2018.5 2019.75 18
1 73.5 2 4 1945 0 37 1622 2018.5 2019.75 18
1 73.5 2 4 1945 1 23 857 2018.5 2019.75 18
1 73.5 3 3 1945 0 450 472 2018.5 2019.75 18
1 73.5 3 3 1945 1 232 244 2018.5 2019.75 18
1 73.5 3 4 1945 0 22 472 2018.5 2019.75 18
1 73.5 3 4 1945 1 12 244 2018.5 2019.75 18
1 73.5 4 4 1945 0 2723 2723 2018.5 2019.75 18
1 73.5 4 4 1945 1 1328 1328 2018.5 2019.75 18
1 73.75 1 1 1945 0 33477 33767 2018.75 2020 18
1 73.75 1 1 1945 1 16545 16686 2018.75 2020 18
1 73.75 1 2 1945 0 154 33767 2018.75 2020 18
1 73.75 1 2 1945 1 67 16686 2018.75 2020 18
1 73.75 1 3 1945 0 16 33767 2018.75 2020 18
1 73.75 1 3 1945 1 2 16686 2018.75 2020 18
1 73.75 1 4 1945 0 120 33767 2018.75 2020 18
1 73.75 1 4 1945 1 72 16686 2018.75 2020 18
1 73.75 2 2 1945 0 1634 1708 2018.75 2020 18
1 73.75 2 2 1945 1 847 880 2018.75 2020 18
1 73.75 2 3 1945 0 27 1708 2018.75 2020 18
1 73.75 2 3 1945 1 12 880 2018.75 2020 18
1 73.75 2 4 1945 0 47 1708 2018.75 2020 18
1 73.75 2 4 1945 1 21 880 2018.75 2020 18
1 73.75 3 3 1945 0 467 491 2018.75 2020 18
1 73.75 3 3 1945 1 237 252 2018.75 2020 18
1 73.75 3 4 1945 0 24 491 2018.75 2020 18
1 73.75 3 4 1945 1 15 252 2018.75 2020 18
1 73.75 4 4 1945 0 2900 2900 2018.75 2020 18
1 73.75 4 4 1945 1 1417 1417 2018.75 2020 18
0 72 1 1 1946 0 37198 37424 2018 2019.25 18
0 72 1 1 1946 1 17778 17889 2018 2019.25 18
0 72 1 2 1946 0 140 37424 2018 2019.25 18
0 72 1 2 1946 1 72 17889 2018 2019.25 18
0 72 1 3 1946 0 7 37424 2018 2019.25 18
0 72 1 3 1946 1 3 17889 2018 2019.25 18
0 72 1 4 1946 0 79 37424 2018 2019.25 18
0 72 1 4 1946 1 36 17889 2018 2019.25 18
0 72 2 2 1946 0 1662 1725 2018 2019.25 18
0 72 2 2 1946 1 749 783 2018 2019.25 18
0 72 2 3 1946 0 27 1725 2018 2019.25 18
0 72 2 3 1946 1 14 783 2018 2019.25 18
0 72 2 4 1946 0 36 1725 2018 2019.25 18
0 72 2 4 1946 1 20 783 2018 2019.25 18
0 72 3 3 1946 0 380 397 2018 2019.25 18
0 72 3 3 1946 1 157 164 2018 2019.25 18
0 72 3 4 1946 0 17 397 2018 2019.25 18
0 72 3 4 1946 1 7 164 2018 2019.25 18
0 72 4 4 1946 0 1564 1564 2018 2019.25 18
0 72 4 4 1946 1 772 772 2018 2019.25 18
0 72.25 1 1 1946 0 37016 37198 2018.25 2019.5 18
0 72.25 1 1 1946 1 17676 17778 2018.25 2019.5 18
0 72.25 1 2 1946 0 113 37198 2018.25 2019.5 18
0 72.25 1 2 1946 1 56 17778 2018.25 2019.5 18
0 72.25 1 3 1946 0 7 37198 2018.25 2019.5 18
0 72.25 1 3 1946 1 5 17778 2018.25 2019.5 18
0 72.25 1 4 1946 0 62 37198 2018.25 2019.5 18
0 72.25 1 4 1946 1 41 17778 2018.25 2019.5 18
0 72.25 2 2 1946 0 1733 1802 2018.25 2019.5 18
0 72.25 2 2 1946 1 786 821 2018.25 2019.5 18
0 72.25 2 3 1946 0 27 1802 2018.25 2019.5 18
0 72.25 2 3 1946 1 12 821 2018.25 2019.5 18
0 72.25 2 4 1946 0 42 1802 2018.25 2019.5 18
0 72.25 2 4 1946 1 23 821 2018.25 2019.5 18
0 72.25 3 3 1946 0 394 414 2018.25 2019.5 18
0 72.25 3 3 1946 1 167 174 2018.25 2019.5 18
0 72.25 3 4 1946 0 20 414 2018.25 2019.5 18
0 72.25 3 4 1946 1 7 174 2018.25 2019.5 18
0 72.25 4 4 1946 0 1696 1696 2018.25 2019.5 18
0 72.25 4 4 1946 1 835 835 2018.25 2019.5 18
0 72.5 1 1 1946 0 36757 37016 2018.5 2019.75 18
0 72.5 1 1 1946 1 17567 17676 2018.5 2019.75 18
0 72.5 1 2 1946 0 163 37016 2018.5 2019.75 18
0 72.5 1 2 1946 1 68 17676 2018.5 2019.75 18
0 72.5 1 3 1946 0 14 37016 2018.5 2019.75 18
0 72.5 1 3 1946 1 8 17676 2018.5 2019.75 18
0 72.5 1 4 1946 0 82 37016 2018.5 2019.75 18
0 72.5 1 4 1946 1 33 17676 2018.5 2019.75 18
0 72.5 2 2 1946 0 1788 1846 2018.5 2019.75 18
0 72.5 2 2 1946 1 816 842 2018.5 2019.75 18
0 72.5 2 3 1946 0 24 1846 2018.5 2019.75 18
0 72.5 2 3 1946 1 7 842 2018.5 2019.75 18
0 72.5 2 4 1946 0 34 1846 2018.5 2019.75 18
0 72.5 2 4 1946 1 19 842 2018.5 2019.75 18
0 72.5 3 3 1946 0 416 428 2018.5 2019.75 18
0 72.5 3 3 1946 1 178 184 2018.5 2019.75 18
0 72.5 3 4 1946 0 12 428 2018.5 2019.75 18
0 72.5 3 4 1946 1 6 184 2018.5 2019.75 18
0 72.5 4 4 1946 0 1820 1820 2018.5 2019.75 18
0 72.5 4 4 1946 1 906 906 2018.5 2019.75 18
0 72.75 1 1 1946 0 36508 36757 2018.75 2020 18
0 72.75 1 1 1946 1 17448 17567 2018.75 2020 18
0 72.75 1 2 1946 0 166 36757 2018.75 2020 18
0 72.75 1 2 1946 1 72 17567 2018.75 2020 18
0 72.75 1 3 1946 0 4 36757 2018.75 2020 18
0 72.75 1 3 1946 1 3 17567 2018.75 2020 18
0 72.75 1 4 1946 0 79 36757 2018.75 2020 18
0 72.75 1 4 1946 1 44 17567 2018.75 2020 18
0 72.75 2 2 1946 0 1875 1951 2018.75 2020 18
0 72.75 2 2 1946 1 854 884 2018.75 2020 18
0 72.75 2 3 1946 0 30 1951 2018.75 2020 18
0 72.75 2 3 1946 1 14 884 2018.75 2020 18
0 72.75 2 4 1946 0 46 1951 2018.75 2020 18
0 72.75 2 4 1946 1 16 884 2018.75 2020 18
0 72.75 3 3 1946 0 429 454 2018.75 2020 18
0 72.75 3 3 1946 1 182 193 2018.75 2020 18
0 72.75 3 4 1946 0 25 454 2018.75 2020 18
0 72.75 3 4 1946 1 11 193 2018.75 2020 18
0 72.75 4 4 1946 0 1948 1948 2018.75 2020 18
0 72.75 4 4 1946 1 964 964 2018.75 2020 18
1 72 1 1 1946 0 35306 35542 2018 2019.25 18
1 72 1 1 1946 1 17371 17502 2018 2019.25 18
1 72 1 2 1946 0 108 35542 2018 2019.25 18
1 72 1 2 1946 1 58 17502 2018 2019.25 18
1 72 1 3 1946 0 12 35542 2018 2019.25 18
1 72 1 3 1946 1 4 17502 2018 2019.25 18
1 72 1 4 1946 0 116 35542 2018 2019.25 18
1 72 1 4 1946 1 69 17502 2018 2019.25 18
1 72 2 2 1946 0 1328 1395 2018 2019.25 18
1 72 2 2 1946 1 620 659 2018 2019.25 18
1 72 2 3 1946 0 25 1395 2018 2019.25 18
1 72 2 3 1946 1 17 659 2018 2019.25 18
1 72 2 4 1946 0 42 1395 2018 2019.25 18
1 72 2 4 1946 1 22 659 2018 2019.25 18
1 72 3 3 1946 0 467 489 2018 2019.25 18
1 72 3 3 1946 1 172 181 2018 2019.25 18
1 72 3 4 1946 0 22 489 2018 2019.25 18
1 72 3 4 1946 1 9 181 2018 2019.25 18
1 72 4 4 1946 0 2203 2203 2018 2019.25 18
1 72 4 4 1946 1 1093 1093 2018 2019.25 18
1 72.25 1 1 1946 0 35075 35306 2018.25 2019.5 18
1 72.25 1 1 1946 1 17259 17371 2018.25 2019.5 18
1 72.25 1 2 1946 0 111 35306 2018.25 2019.5 18
1 72.25 1 2 1946 1 49 17371 2018.25 2019.5 18
1 72.25 1 3 1946 0 4 35306 2018.25 2019.5 18
1 72.25 1 3 1946 1 4 17371 2018.25 2019.5 18
1 72.25 1 4 1946 0 116 35306 2018.25 2019.5 18
1 72.25 1 4 1946 1 59 17371 2018.25 2019.5 18
1 72.25 2 2 1946 0 1380 1436 2018.25 2019.5 18
1 72.25 2 2 1946 1 646 678 2018.25 2019.5 18
1 72.25 2 3 1946 0 16 1436 2018.25 2019.5 18
1 72.25 2 3 1946 1 12 678 2018.25 2019.5 18
1 72.25 2 4 1946 0 40 1436 2018.25 2019.5 18
1 72.25 2 4 1946 1 20 678 2018.25 2019.5 18
1 72.25 3 3 1946 0 486 504 2018.25 2019.5 18
1 72.25 3 3 1946 1 181 193 2018.25 2019.5 18
1 72.25 3 4 1946 0 18 504 2018.25 2019.5 18
1 72.25 3 4 1946 1 12 193 2018.25 2019.5 18
1 72.25 4 4 1946 0 2383 2383 2018.25 2019.5 18
1 72.25 4 4 1946 1 1193 1193 2018.25 2019.5 18
1 72.5 1 1 1946 0 34816 35075 2018.5 2019.75 18
1 72.5 1 1 1946 1 17140 17259 2018.5 2019.75 18
1 72.5 1 2 1946 0 115 35075 2018.5 2019.75 18
1 72.5 1 2 1946 1 60 17259 2018.5 2019.75 18
1 72.5 1 3 1946 0 11 35075 2018.5 2019.75 18
1 72.5 1 3 1946 1 4 17259 2018.5 2019.75 18
1 72.5 1 4 1946 0 133 35075 2018.5 2019.75 18
1 72.5 1 4 1946 1 55 17259 2018.5 2019.75 18
1 72.5 2 2 1946 0 1419 1491 2018.5 2019.75 18
1 72.5 2 2 1946 1 665 695 2018.5 2019.75 18
1 72.5 2 3 1946 0 24 1491 2018.5 2019.75 18
1 72.5 2 3 1946 1 9 695 2018.5 2019.75 18
1 72.5 2 4 1946 0 48 1491 2018.5 2019.75 18
1 72.5 2 4 1946 1 21 695 2018.5 2019.75 18
1 72.5 3 3 1946 0 482 506 2018.5 2019.75 18
1 72.5 3 3 1946 1 188 197 2018.5 2019.75 18
1 72.5 3 4 1946 0 24 506 2018.5 2019.75 18
1 72.5 3 4 1946 1 9 197 2018.5 2019.75 18
1 72.5 4 4 1946 0 2557 2557 2018.5 2019.75 18
1 72.5 4 4 1946 1 1284 1284 2018.5 2019.75 18
1 72.75 1 1 1946 0 34539 34816 2018.75 2020 18
1 72.75 1 1 1946 1 17014 17140 2018.75 2020 18
1 72.75 1 2 1946 0 127 34816 2018.75 2020 18
1 72.75 1 2 1946 1 63 17140 2018.75 2020 18
1 72.75 1 3 1946 0 12 34816 2018.75 2020 18
1 72.75 1 3 1946 1 7 17140 2018.75 2020 18
1 72.75 1 4 1946 0 138 34816 2018.75 2020 18
1 72.75 1 4 1946 1 56 17140 2018.75 2020 18
1 72.75 2 2 1946 0 1463 1534 2018.75 2020 18
1 72.75 2 2 1946 1 682 725 2018.75 2020 18
1 72.75 2 3 1946 0 25 1534 2018.75 2020 18
1 72.75 2 3 1946 1 16 725 2018.75 2020 18
1 72.75 2 4 1946 0 46 1534 2018.75 2020 18
1 72.75 2 4 1946 1 27 725 2018.75 2020 18
1 72.75 3 3 1946 0 496 517 2018.75 2020 18
1 72.75 3 3 1946 1 183 201 2018.75 2020 18
1 72.75 3 4 1946 0 21 517 2018.75 2020 18
1 72.75 3 4 1946 1 18 201 2018.75 2020 18
1 72.75 4 4 1946 0 2762 2762 2018.75 2020 18
1 72.75 4 4 1946 1 1369 1369 2018.75 2020 18
0 71 1 1 1947 0 37289 37495 2018 2019.25 18
0 71 1 1 1947 1 18107 18174 2018 2019.25 18
0 71 1 2 1947 0 138 37495 2018 2019.25 18
0 71 1 2 1947 1 37 18174 2018 2019.25 18
0 71 1 3 1947 0 9 37495 2018 2019.25 18
0 71 1 3 1947 1 1 18174 2018 2019.25 18
0 71 1 4 1947 0 59 37495 2018 2019.25 18
0 71 1 4 1947 1 29 18174 2018 2019.25 18
0 71 2 2 1947 0 1588 1648 2018 2019.25 18
0 71 2 2 1947 1 680 711 2018 2019.25 18
0 71 2 3 1947 0 22 1648 2018 2019.25 18
0 71 2 3 1947 1 11 711 2018 2019.25 18
0 71 2 4 1947 0 38 1648 2018 2019.25 18
0 71 2 4 1947 1 20 711 2018 2019.25 18
0 71 3 3 1947 0 330 343 2018 2019.25 18
0 71 3 3 1947 1 140 150 2018 2019.25 18
0 71 3 4 1947 0 13 343 2018 2019.25 18
0 71 3 4 1947 1 10 150 2018 2019.25 18
0 71 4 4 1947 0 1384 1384 2018 2019.25 18
0 71 4 4 1947 1 676 676 2018 2019.25 18
0 71.25 1 1 1947 0 37096 37289 2018.25 2019.5 18
0 71.25 1 1 1947 1 18017 18107 2018.25 2019.5 18
0 71.25 1 2 1947 0 111 37289 2018.25 2019.5 18
0 71.25 1 2 1947 1 53 18107 2018.25 2019.5 18
0 71.25 1 3 1947 0 5 37289 2018.25 2019.5 18
0 71.25 1 3 1947 1 4 18107 2018.25 2019.5 18
0 71.25 1 4 1947 0 77 37289 2018.25 2019.5 18
0 71.25 1 4 1947 1 33 18107 2018.25 2019.5 18
0 71.25 2 2 1947 0 1658 1726 2018.25 2019.5 18
0 71.25 2 2 1947 1 681 717 2018.25 2019.5 18
0 71.25 2 3 1947 0 24 1726 2018.25 2019.5 18
0 71.25 2 3 1947 1 13 717 2018.25 2019.5 18
0 71.25 2 4 1947 0 44 1726 2018.25 2019.5 18
0 71.25 2 4 1947 1 23 717 2018.25 2019.5 18
0 71.25 3 3 1947 0 344 361 2018.25 2019.5 18
0 71.25 3 3 1947 1 149 152 2018.25 2019.5 18
0 71.25 3 4 1947 0 17 361 2018.25 2019.5 18
0 71.25 3 4 1947 1 3 152 2018.25 2019.5 18
0 71.25 4 4 1947 0 1494 1494 2018.25 2019.5 18
0 71.25 4 4 1947 1 735 735 2018.25 2019.5 18
0 71.5 1 1 1947 0 36878 37096 2018.5 2019.75 18
0 71.5 1 1 1947 1 17903 18017 2018.5 2019.75 18
0 71.5 1 2 1947 0 140 37096 2018.5 2019.75 18
0 71.5 1 2 1947 1 67 18017 2018.5 2019.75 18
0 71.5 1 3 1947 0 8 37096 2018.5 2019.75 18
0 71.5 1 3 1947 1 5 18017 2018.5 2019.75 18
0 71.5 1 4 1947 0 70 37096 2018.5 2019.75 18
0 71.5 1 4 1947 1 42 18017 2018.5 2019.75 18
0 71.5 2 2 1947 0 1712 1769 2018.5 2019.75 18
0 71.5 2 2 1947 1 710 734 2018.5 2019.75 18
0 71.5 2 3 1947 0 27 1769 2018.5 2019.75 18
0 71.5 2 3 1947 1 6 734 2018.5 2019.75 18
0 71.5 2 4 1947 0 30 1769 2018.5 2019.75 18
0 71.5 2 4 1947 1 18 734 2018.5 2019.75 18
0 71.5 3 3 1947 0 355 373 2018.5 2019.75 18
0 71.5 3 3 1947 1 159 166 2018.5 2019.75 18
0 71.5 3 4 1947 0 18 373 2018.5 2019.75 18
0 71.5 3 4 1947 1 7 166 2018.5 2019.75 18
0 71.5 4 4 1947 0 1632 1632 2018.5 2019.75 18
0 71.5 4 4 1947 1 794 794 2018.5 2019.75 18
0 71.75 1 1 1947 0 36657 36878 2018.75 2020 18
0 71.75 1 1 1947 1 17811 17903 2018.75 2020 18
0 71.75 1 2 1947 0 137 36878 2018.75 2020 18
0 71.75 1 2 1947 1 59 17903 2018.75 2020 18
0 71.75 1 3 1947 0 10 36878 2018.75 2020 18
0 71.75 1 3 1947 1 3 17903 2018.75 2020 18
0 71.75 1 4 1947 0 74 36878 2018.75 2020 18
0 71.75 1 4 1947 1 30 17903 2018.75 2020 18
0 71.75 2 2 1947 0 1797 1852 2018.75 2020 18
0 71.75 2 2 1947 1 737 777 2018.75 2020 18
0 71.75 2 3 1947 0 25 1852 2018.75 2020 18
0 71.75 2 3 1947 1 17 777 2018.75 2020 18
0 71.75 2 4 1947 0 30 1852 2018.75 2020 18
0 71.75 2 4 1947 1 23 777 2018.75 2020 18
0 71.75 3 3 1947 0 373 390 2018.75 2020 18
0 71.75 3 3 1947 1 165 170 2018.75 2020 18
0 71.75 3 4 1947 0 17 390 2018.75 2020 18
0 71.75 3 4 1947 1 5 170 2018.75 2020 18
0 71.75 4 4 1947 0 1750 1750 2018.75 2020 18
0 71.75 4 4 1947 1 861 861 2018.75 2020 18
1 71 1 1 1947 0 35584 35783 2018 2019.25 18
1 71 1 1 1947 1 17453 17568 2018 2019.25 18
1 71 1 2 1947 0 94 35783 2018 2019.25 18
1 71 1 2 1947 1 44 17568 2018 2019.25 18
1 71 1 3 1947 0 6 35783 2018 2019.25 18
1 71 1 3 1947 1 5 17568 2018 2019.25 18
1 71 1 4 1947 0 99 35783 2018 2019.25 18
1 71 1 4 1947 1 66 17568 2018 2019.25 18
1 71 2 2 1947 0 1233 1289 2018 2019.25 18
1 71 2 2 1947 1 571 602 2018 2019.25 18
1 71 2 3 1947 0 21 1289 2018 2019.25 18
1 71 2 3 1947 1 14 602 2018 2019.25 18
1 71 2 4 1947 0 35 1289 2018 2019.25 18
1 71 2 4 1947 1 17 602 2018 2019.25 18
1 71 3 3 1947 0 373 387 2018 2019.25 18
1 71 3 3 1947 1 166 176 2018 2019.25 18
1 71 3 4 1947 0 14 387 2018 2019.25 18
1 71 3 4 1947 1 10 176 2018 2019.25 18
1 71 4 4 1947 0 2020 2020 2018 2019.25 18
1 71 4 4 1947 1 1012 1012 2018 2019.25 18
1 71.25 1 1 1947 0 35411 35584 2018.25 2019.5 18
1 71.25 1 1 1947 1 17363 17453 2018.25 2019.5 18
1 71.25 1 2 1947 0 87 35584 2018.25 2019.5 18
1 71.25 1 2 1947 1 50 17453 2018.25 2019.5 18
1 71.25 1 3 1947 0 3 35584 2018.25 2019.5 18
1 71.25 1 3 1947 1 1 17453 2018.25 2019.5 18
1 71.25 1 4 1947 0 83 35584 2018.25 2019.5 18
1 71.25 1 4 1947 1 39 17453 2018.25 2019.5 18
1 71.25 2 2 1947 0 1266 1327 2018.25 2019.5 18
1 71.25 2 2 1947 1 584 615 2018.25 2019.5 18
1 71.25 2 3 1947 0 21 1327 2018.25 2019.5 18
1 71.25 2 3 1947 1 10 615 2018.25 2019.5 18
1 71.25 2 4 1947 0 40 1327 2018.25 2019.5 18
1 71.25 2 4 1947 1 21 615 2018.25 2019.5 18
1 71.25 3 3 1947 0 384 400 2018.25 2019.5 18
1 71.25 3 3 1947 1 173 185 2018.25 2019.5 18
1 71.25 3 4 1947 0 16 400 2018.25 2019.5 18
1 71.25 3 4 1947 1 12 185 2018.25 2019.5 18
1 71.25 4 4 1947 0 2168 2168 2018.25 2019.5 18
1 71.25 4 4 1947 1 1105 1105 2018.25 2019.5 18
1 71.5 1 1 1947 0 35224 35411 2018.5 2019.75 18
1 71.5 1 1 1947 1 17254 17363 2018.5 2019.75 18
1 71.5 1 2 1947 0 90 35411 2018.5 2019.75 18
1 71.5 1 2 1947 1 62 17363 2018.5 2019.75 18
